split,qid,method,k,lambda,selected_doc_ids,demand_cov_at_k,ndcg_at_k,official_ndcg_10,unique_demand_count,mean_gold_relevance,mean_reranker_score,mean_pairwise_similarity,redundancy,full_query_coverage,risk_demand_coverage,has_risk_demand
cmedqa2_external,11653887,B0,5,,43490|163766|31485|163728|43491,1.00000000,0.86525127,0.72247740,4,1.60000000,0.98725157,0.24369064,0.75000000,1,1,1
cmedqa2_external,11653887,D0,5,,43490|163766|163728|31485|43491,1.00000000,0.86525127,0.72247740,4,1.60000000,0.98725157,0.24369064,0.75000000,1,1,1
cmedqa2_external,11653887,D1,5,,163728|163766|43490|31485|43491,1.00000000,0.74136120,0.61903025,4,1.60000000,0.98725157,0.24369064,0.75000000,1,1,1
cmedqa2_external,11653887,D2,5,,165017|43490|163766|31485|163728,1.00000000,0.89328690,0.74588691,4,1.60000000,0.95268662,0.19765207,0.75000000,1,1,1
cmedqa2_external,11653887,D3_TFIDF,5,,31485|WMA_aced4ce49aeb2c59|43490|163766|163728,1.00000000,0.59588799,0.49756136,4,1.40000000,0.93430564,0.17782246,0.66666667,1,1,1
cmedqa2_external,11653887,MMR,5,0.60000000,43490|163766|31485|163728|43491,1.00000000,0.86525127,0.72247740,4,1.60000000,0.98725157,0.24369064,0.75000000,1,1,1
cmedqa2_external,11653887,B0,7,,43490|163766|31485|163728|43491|80423|165017,1.00000000,0.95194948,0.86277316,4,1.57142857,0.93603934,0.22928130,0.81746032,1,1,1
cmedqa2_external,11653887,D0,7,,43490|163766|163728|31485|43491|80423|WMA_aced4ce49aeb2c59,1.00000000,0.87585651,0.79380840,4,1.42857143,0.92291007,0.19919641,0.73015873,1,1,1
cmedqa2_external,11653887,D1,7,,163728|163766|43490|31485|43491|80423|165017,1.00000000,0.83781002,0.75932601,4,1.57142857,0.93603934,0.22928130,0.81746032,1,1,1
cmedqa2_external,11653887,D2,7,,165017|43490|163766|31485|163728|43491|80423,1.00000000,0.98300021,0.89091514,4,1.57142857,0.93603934,0.22928130,0.81746032,1,1,1
cmedqa2_external,11653887,D3_TFIDF,7,,31485|WMA_aced4ce49aeb2c59|43490|163766|163728|43491|80423,1.00000000,0.70900772,0.64258960,4,1.42857143,0.92291007,0.19919641,0.73015873,1,1,1
cmedqa2_external,11653887,MMR,7,0.60000000,43490|163766|31485|163728|43491|WMA_aced4ce49aeb2c59|80423,1.00000000,0.87585651,0.79380840,4,1.42857143,0.92291007,0.19919641,0.73015873,1,1,1
cmedqa2_external,12951792,B0,3,,WMA_2451e62d38a2fdd9|97416|75053,1.00000000,0.70391809,0.35256832,4,0.66666667,0.96112019,0.09833972,0.11111111,1,1,1
cmedqa2_external,12951792,D0,3,,97416|WMA_2451e62d38a2fdd9|75053,1.00000000,0.53072127,0.26582001,4,0.66666667,0.96112019,0.09833972,0.11111111,1,1,1
cmedqa2_external,12951792,D1,3,,WMA_c1c1e69cd8d9c447|97416|WMA_2451e62d38a2fdd9,1.00000000,0.70391809,0.35256832,4,0.66666667,0.88378179,0.33667932,0.33333333,1,1,1
cmedqa2_external,12951792,D2,3,,WMA_2451e62d38a2fdd9|97416|75053,1.00000000,0.70391809,0.35256832,4,0.66666667,0.96112019,0.09833972,0.11111111,1,1,1
cmedqa2_external,12951792,D3_TFIDF,3,,WMA_2451e62d38a2fdd9|97416|WMA_ed6e3736ea12d28d,1.00000000,0.70391809,0.35256832,4,0.66666667,0.84101325,0.14114606,0.11111111,1,1,1
cmedqa2_external,12951792,MMR,3,0.60000000,WMA_2451e62d38a2fdd9|97416|75053,1.00000000,0.70391809,0.35256832,4,0.66666667,0.96112019,0.09833972,0.11111111,1,1,1
cmedqa2_external,12951792,B0,5,,WMA_2451e62d38a2fdd9|97416|75053|WMA_c1c1e69cd8d9c447|WMA_ed6e3736ea12d28d,1.00000000,0.78601374,0.54472496,4,0.80000000,0.81925738,0.18726695,0.31666667,1,1,1
cmedqa2_external,12951792,D0,5,,97416|WMA_2451e62d38a2fdd9|75053|WMA_c1c1e69cd8d9c447|WMA_ed6e3736ea12d28d,1.00000000,0.66083979,0.45797664,4,0.80000000,0.81925738,0.18726695,0.31666667,1,1,1
cmedqa2_external,12951792,D1,5,,WMA_c1c1e69cd8d9c447|97416|WMA_2451e62d38a2fdd9|75053|WMA_ed6e3736ea12d28d,1.00000000,0.78601374,0.54472496,4,0.80000000,0.81925738,0.18726695,0.31666667,1,1,1
cmedqa2_external,12951792,D2,5,,WMA_2451e62d38a2fdd9|97416|75053|WMA_c1c1e69cd8d9c447|WMA_ed6e3736ea12d28d,1.00000000,0.78601374,0.54472496,4,0.80000000,0.81925738,0.18726695,0.31666667,1,1,1
cmedqa2_external,12951792,D3_TFIDF,5,,WMA_2451e62d38a2fdd9|97416|WMA_ed6e3736ea12d28d|75053|WMA_a8d7653a115b6df1,1.00000000,0.78601374,0.54472496,4,0.80000000,0.76441375,0.11454207,0.40000000,1,1,1
cmedqa2_external,12951792,MMR,5,0.60000000,WMA_2451e62d38a2fdd9|97416|75053|WMA_ed6e3736ea12d28d|WMA_a8d7653a115b6df1,1.00000000,0.78601374,0.54472496,4,0.80000000,0.76441375,0.11454207,0.40000000,1,1,1
cmedqa2_external,12951792,B0,7,,WMA_2451e62d38a2fdd9|97416|75053|WMA_c1c1e69cd8d9c447|WMA_ed6e3736ea12d28d|WMA_a8d7653a115b6df1|WMA_8f7851404b1f7c4c,1.00000000,0.82657234,0.70679839,4,0.85714286,0.65224180,0.17891563,0.40476190,1,1,1
cmedqa2_external,12951792,D0,7,,97416|WMA_2451e62d38a2fdd9|75053|WMA_c1c1e69cd8d9c447|WMA_ed6e3736ea12d28d|WMA_a8d7653a115b6df1|WMA_b70feec941c4c476,1.00000000,0.72512367,0.62005007,4,0.85714286,0.64244520,0.16675320,0.40476190,1,1,1
cmedqa2_external,12951792,D1,7,,WMA_c1c1e69cd8d9c447|97416|WMA_2451e62d38a2fdd9|75053|WMA_ed6e3736ea12d28d|WMA_a8d7653a115b6df1|225058,1.00000000,0.73494690,0.62844988,4,0.71428571,0.64181440,0.12618234,0.33333333,1,1,1
cmedqa2_external,12951792,D2,7,,WMA_2451e62d38a2fdd9|97416|75053|WMA_c1c1e69cd8d9c447|WMA_ed6e3736ea12d28d|WMA_a8d7653a115b6df1|WMA_8f7851404b1f7c4c,1.00000000,0.82657234,0.70679839,4,0.85714286,0.65224180,0.17891563,0.40476190,1,1,1
cmedqa2_external,12951792,D3_TFIDF,7,,WMA_2451e62d38a2fdd9|97416|WMA_ed6e3736ea12d28d|75053|WMA_a8d7653a115b6df1|WMA_c1c1e69cd8d9c447|WMA_877dc9f8b2019301,1.00000000,0.73494690,0.62844988,4,0.71428571,0.64237531,0.14315171,0.33333333,1,1,1
cmedqa2_external,12951792,MMR,7,0.60000000,WMA_2451e62d38a2fdd9|97416|75053|WMA_ed6e3736ea12d28d|WMA_a8d7653a115b6df1|WMA_c1c1e69cd8d9c447|225058,1.00000000,0.73494690,0.62844988,4,0.71428571,0.64181440,0.12618234,0.33333333,1,1,1
cmedqa2_external,13272306,B0,3,,38507|10358|25491,1.00000000,1.00000000,0.46900009,3,1.00000000,0.99629192,0.30596789,0.55555556,1,1,1
cmedqa2_external,13272306,D0,3,,25491|159392|38507,1.00000000,1.00000000,0.46900009,4,1.00000000,0.99392094,0.15207312,0.36111111,1,1,1
cmedqa2_external,13272306,D1,3,,25491|159392|127221,1.00000000,1.00000000,0.46900009,5,1.00000000,0.91045978,0.12403233,0.27777778,1,1,1
cmedqa2_external,13272306,D2,3,,38507|10358|25491,1.00000000,1.00000000,0.46900009,3,1.00000000,0.99629192,0.30596789,0.55555556,1,1,1
cmedqa2_external,13272306,D3_TFIDF,3,,38507|10358|25491,1.00000000,1.00000000,0.46900009,3,1.00000000,0.99629192,0.30596789,0.55555556,1,1,1
cmedqa2_external,13272306,MMR,3,0.60000000,38507|159392|10358,0.50000000,1.00000000,0.46900009,2,1.00000000,0.99456342,0.12563001,0.66666667,0,1,1
cmedqa2_external,13272306,B0,5,,38507|10358|25491|159392|4521,1.00000000,1.00000000,0.64893158,4,1.00000000,0.99239593,0.19180142,0.57500000,1,1,1
cmedqa2_external,13272306,D0,5,,25491|159392|38507|10358|4521,1.00000000,1.00000000,0.64893158,4,1.00000000,0.99239593,0.19180142,0.57500000,1,1,1
cmedqa2_external,13272306,D1,5,,25491|159392|127221|38507|10358,1.00000000,1.00000000,0.64893158,5,1.00000000,0.94509001,0.17109253,0.45000000,1,1,1
cmedqa2_external,13272306,D2,5,,38507|10358|25491|159392|4521,1.00000000,1.00000000,0.64893158,4,1.00000000,0.99239593,0.19180142,0.57500000,1,1,1
cmedqa2_external,13272306,D3_TFIDF,5,,38507|10358|25491|159392|4521,1.00000000,1.00000000,0.64893158,4,1.00000000,0.99239593,0.19180142,0.57500000,1,1,1
cmedqa2_external,13272306,MMR,5,0.60000000,38507|159392|10358|86607|2852,0.50000000,0.86879492,0.56378846,2,0.80000000,0.98485703,0.14210599,0.80000000,0,1,1
cmedqa2_external,13272306,B0,7,,38507|10358|25491|159392|4521|2852|86607,1.00000000,0.90208707,0.72229550,4,0.85714286,0.98608208,0.17435516,0.68650794,1,1,1
cmedqa2_external,13272306,D0,7,,25491|159392|38507|10358|4521|2852|86607,1.00000000,0.90208707,0.72229550,4,0.85714286,0.98608208,0.17435516,0.68650794,1,1,1
cmedqa2_external,13272306,D1,7,,25491|159392|127221|38507|10358|4521|2852,1.00000000,0.90837456,0.72732984,5,0.85714286,0.95422712,0.16670714,0.57936508,1,1,1
cmedqa2_external,13272306,D2,7,,38507|10358|25491|159392|4521|2852|86607,1.00000000,0.90208707,0.72229550,4,0.85714286,0.98608208,0.17435516,0.68650794,1,1,1
cmedqa2_external,13272306,D3_TFIDF,7,,38507|10358|25491|159392|4521|2852|86607,1.00000000,0.90208707,0.72229550,4,0.85714286,0.98608208,0.17435516,0.68650794,1,1,1
cmedqa2_external,13272306,MMR,7,0.60000000,38507|159392|10358|86607|2852|4521|25491,1.00000000,0.89366332,0.71555065,4,0.85714286,0.98608208,0.17435516,0.68650794,1,1,1
cmedqa2_external,14543418,B0,3,,5602|91204|91205,1.00000000,0.27814920,0.27814920,3,0.66666667,0.99530141,0.14252755,0.50000000,1,0,0
cmedqa2_external,14543418,D0,3,,5602|91204|109975,1.00000000,0.09271640,0.09271640,3,0.33333333,0.99262919,0.23136888,0.50000000,1,0,0
cmedqa2_external,14543418,D1,3,,5602|WMA_12df5cd062c27162|91204,1.00000000,0.00000000,0.00000000,4,0.00000000,0.96992409,0.08766836,0.38888889,1,0,0
cmedqa2_external,14543418,D2,3,,5602|91204|109975,1.00000000,0.09271640,0.09271640,3,0.33333333,0.99262919,0.23136888,0.50000000,1,0,0
cmedqa2_external,14543418,D3_TFIDF,3,,5602|5773|91204,1.00000000,0.00000000,0.00000000,3,0.00000000,0.99176151,0.16399107,0.22222222,1,0,0
cmedqa2_external,14543418,MMR,3,0.60000000,5602|5773|91205,1.00000000,0.27814920,0.27814920,3,0.66666667,0.99157399,0.15353556,0.33333333,1,0,0
cmedqa2_external,14543418,B0,5,,5602|91204|91205|109975|5773,1.00000000,0.35801076,0.35801076,3,0.60000000,0.99128997,0.23132519,0.38333333,1,0,0
cmedqa2_external,14543418,D0,5,,5602|91204|109975|5773|127046,1.00000000,0.09271640,0.09271640,3,0.20000000,0.97865719,0.20743198,0.41666667,1,0,0
cmedqa2_external,14543418,D1,5,,5602|WMA_12df5cd062c27162|91204|5773|127046,1.00000000,0.00000000,0.00000000,4,0.00000000,0.96503413,0.14714002,0.31666667,1,0,0
cmedqa2_external,14543418,D2,5,,5602|91204|109975|5773|127046,1.00000000,0.09271640,0.09271640,3,0.20000000,0.97865719,0.20743198,0.41666667,1,0,0
cmedqa2_external,14543418,D3_TFIDF,5,,5602|5773|91204|109975|8860,1.00000000,0.07986156,0.07986156,3,0.20000000,0.93894852,0.20119629,0.41666667,1,0,0
cmedqa2_external,14543418,MMR,5,0.60000000,5602|5773|91205|127046|WMA_12df5cd062c27162,1.00000000,0.27814920,0.27814920,4,0.40000000,0.96492162,0.10944028,0.33333333,1,0,0
cmedqa2_external,14543418,B0,7,,5602|91204|91205|109975|5773|127046|92604,1.00000000,0.54344355,0.54344355,3,0.71428571,0.97374505,0.19511166,0.38095238,1,0,0
cmedqa2_external,14543418,D0,7,,5602|91204|109975|5773|127046|113332|WMA_12df5cd062c27162,1.00000000,0.09271640,0.09271640,5,0.14285714,0.94553860,0.16276922,0.35317460,1,0,0
cmedqa2_external,14543418,D1,7,,5602|WMA_12df5cd062c27162|91204|5773|127046|91205|109975,1.00000000,0.25996842,0.25996842,4,0.42857143,0.97233371,0.17044954,0.39285714,1,0,0
cmedqa2_external,14543418,D2,7,,5602|91204|109975|5773|127046|80602|91205,1.00000000,0.27814920,0.27814920,3,0.42857143,0.95932434,0.20262265,0.45238095,1,0,0
cmedqa2_external,14543418,D3_TFIDF,7,,5602|5773|91204|109975|8860|127046|80602,1.00000000,0.07986156,0.07986156,3,0.14285714,0.92193759,0.19871276,0.42857143,1,0,0
cmedqa2_external,14543418,MMR,7,0.60000000,5602|5773|91205|127046|WMA_12df5cd062c27162|92604|91204,1.00000000,0.47630668,0.47630668,4,0.57142857,0.96401429,0.14873468,0.34523810,1,0,0
cmedqa2_external,15409243,B0,3,,206111|190778|122425,1.00000000,0.48975958,0.22969729,3,1.33333333,0.66242782,0.15149166,0.55555556,1,0,0
cmedqa2_external,15409243,D0,3,,206111|190778|122425,1.00000000,0.48975958,0.22969729,3,1.33333333,0.66242782,0.15149166,0.55555556,1,0,0
cmedqa2_external,15409243,D1,3,,206111|122425|188240,1.00000000,0.68714752,0.32227225,3,1.66666667,0.64094468,0.07697077,0.44444444,1,0,0
cmedqa2_external,15409243,D2,3,,206111|122425|222369,1.00000000,0.53072127,0.24890833,3,1.33333333,0.59453761,0.11442240,0.44444444,1,0,0
cmedqa2_external,15409243,D3_TFIDF,3,,206111|190778|222369,1.00000000,0.33333333,0.15633336,2,1.00000000,0.60441684,0.20438489,0.66666667,1,0,0
cmedqa2_external,15409243,MMR,3,0.60000000,206111|122425|184423,1.00000000,0.68714752,0.32227225,3,1.66666667,0.64067207,0.04887800,0.44444444,1,0,0
cmedqa2_external,15409243,B0,5,,206111|190778|122425|188240|184423,1.00000000,0.63123569,0.40962877,3,1.60000000,0.63030187,0.12946614,0.56666667,1,0,0
cmedqa2_external,15409243,D0,5,,206111|190778|122425|189099|WMA_db463348eb028810,1.00000000,0.63123569,0.40962877,3,1.60000000,0.58541797,0.16702084,0.66666667,1,0,0
cmedqa2_external,15409243,D1,5,,206111|122425|188240|184423|190778,1.00000000,0.68642314,0.44544165,3,1.60000000,0.63030187,0.12946614,0.56666667,1,0,0
cmedqa2_external,15409243,D2,5,,206111|122425|222369|187803|189099,1.00000000,0.66083979,0.42883981,3,1.60000000,0.53005362,0.11185995,0.60000000,1,0,0
cmedqa2_external,15409243,D3_TFIDF,5,,206111|190778|222369|188240|184423,1.00000000,0.51818228,0.33626485,2,1.40000000,0.59549528,0.16423302,0.70000000,1,0,0
cmedqa2_external,15409243,MMR,5,0.60000000,206111|122425|184423|188240|190778,1.00000000,0.68642314,0.44544165,3,1.60000000,0.63030187,0.12946614,0.56666667,1,0,0
cmedqa2_external,15409243,B0,7,,206111|190778|122425|188240|184423|189099|207262,1.00000000,0.70113067,0.56139096,3,1.71428571,0.58539529,0.12179644,0.63492063,1,0,0
cmedqa2_external,15409243,D0,7,,206111|190778|122425|189099|WMA_db463348eb028810|207262|WMA_60ed9268c27c93b8,1.00000000,0.64004704,0.51248168,4,1.57142857,0.53258279,0.17056513,0.67063492,1,0,0
cmedqa2_external,15409243,D1,7,,206111|122425|188240|184423|190778|222369|WMA_db463348eb028810,1.00000000,0.68058271,0.54493833,3,1.57142857,0.57635379,0.13442914,0.57936508,1,0,0
cmedqa2_external,15409243,D2,7,,206111|122425|222369|187803|189099|190778|207262,1.00000000,0.65984838,0.52833649,3,1.57142857,0.53476532,0.12848101,0.69841270,1,0,0
cmedqa2_external,15409243,D3_TFIDF,7,,206111|190778|222369|188240|184423|187803|122425,1.00000000,0.60950523,0.48802704,3,1.57142857,0.56590363,0.13845374,0.61904762,1,0,0
cmedqa2_external,15409243,MMR,7,0.60000000,206111|122425|184423|188240|190778|207262|189099,1.00000000,0.74585799,0.59720384,3,1.71428571,0.58539529,0.12179644,0.63492063,1,0,0
cmedqa2_external,15903894,B0,3,,163483|141325|224685,1.00000000,0.46927873,0.33916021,4,0.33333333,0.62341080,0.06114883,0.19444444,1,0,0
cmedqa2_external,15903894,D0,3,,55149|163483|224685,1.00000000,0.76536064,0.55314647,4,0.66666667,0.56635617,0.22109084,0.33333333,1,0,0
cmedqa2_external,15903894,D1,3,,55149|163483|224685,1.00000000,0.76536064,0.55314647,4,0.66666667,0.56635617,0.22109084,0.33333333,1,0,0
cmedqa2_external,15903894,D2,3,,163483|224685|47587,1.00000000,0.70391809,0.50874031,4,0.66666667,0.59135664,0.14490139,0.19444444,1,0,0
cmedqa2_external,15903894,D3_TFIDF,3,,163483|224685|47587,1.00000000,0.70391809,0.50874031,4,0.66666667,0.59135664,0.14490139,0.19444444,1,0,0
cmedqa2_external,15903894,MMR,3,0.60000000,163483|141325|224685,1.00000000,0.46927873,0.33916021,4,0.33333333,0.62341080,0.06114883,0.19444444,1,0,0
cmedqa2_external,15903894,B0,5,,163483|141325|224685|47587|55149,1.00000000,0.61643363,0.61643363,4,0.60000000,0.55721701,0.12937519,0.33333333,1,0,0
cmedqa2_external,15903894,D0,5,,55149|163483|224685|141325|47587,1.00000000,0.68435155,0.68435155,4,0.60000000,0.55721701,0.12937519,0.33333333,1,0,0
cmedqa2_external,15903894,D1,5,,55149|163483|224685|141325|166454,1.00000000,0.68435155,0.68435155,4,0.60000000,0.53975317,0.16969676,0.37500000,1,0,0
cmedqa2_external,15903894,D2,5,,163483|224685|47587|141325|55149,1.00000000,0.63994539,0.63994539,4,0.60000000,0.55721701,0.12937519,0.33333333,1,0,0
cmedqa2_external,15903894,D3_TFIDF,5,,163483|224685|47587|141325|55149,1.00000000,0.63994539,0.63994539,4,0.60000000,0.55721701,0.12937519,0.33333333,1,0,0
cmedqa2_external,15903894,MMR,5,0.60000000,163483|141325|224685|47587|166454,1.00000000,0.61643363,0.61643363,4,0.60000000,0.55475345,0.13563459,0.38333333,1,0,0
cmedqa2_external,15903894,B0,7,,163483|141325|224685|47587|55149|166454|6026,1.00000000,0.85029834,0.85029834,4,0.71428571,0.48013934,0.18317085,0.42857143,1,0,0
cmedqa2_external,15903894,D0,7,,55149|163483|224685|141325|47587|166454|WMA_892b7eb8ee39b602,1.00000000,0.80516285,0.80516285,4,0.57142857,0.45662027,0.13744487,0.27380952,1,0,0
cmedqa2_external,15903894,D1,7,,55149|163483|224685|141325|166454|47587|WMA_892b7eb8ee39b602,1.00000000,0.80516285,0.80516285,4,0.57142857,0.45662027,0.13744487,0.27380952,1,0,0
cmedqa2_external,15903894,D2,7,,163483|224685|47587|141325|55149|166454|15181,1.00000000,0.76075669,0.76075669,5,0.57142857,0.45728426,0.11177681,0.38095238,1,0,0
cmedqa2_external,15903894,D3_TFIDF,7,,163483|224685|47587|141325|55149|166454|15181,1.00000000,0.76075669,0.76075669,5,0.57142857,0.45728426,0.11177681,0.38095238,1,0,0
cmedqa2_external,15903894,MMR,7,0.60000000,163483|141325|224685|47587|166454|55149|15181,1.00000000,0.73724494,0.73724494,5,0.57142857,0.45728426,0.11177681,0.38095238,1,0,0
cmedqa2_external,16167880,B0,3,,34420|218055|62245,1.00000000,1.00000000,0.46900009,5,1.00000000,0.90332719,0.11450400,0.60000000,1,1,1
cmedqa2_external,16167880,D0,3,,218055|34420|62245,1.00000000,1.00000000,0.46900009,5,1.00000000,0.90332719,0.11450400,0.60000000,1,1,1
cmedqa2_external,16167880,D1,3,,218055|34420|62245,1.00000000,1.00000000,0.46900009,5,1.00000000,0.90332719,0.11450400,0.60000000,1,1,1
cmedqa2_external,16167880,D2,3,,218055|34420|151555,1.00000000,1.00000000,0.46900009,5,1.00000000,0.88705069,0.19362042,0.56666667,1,1,1
cmedqa2_external,16167880,D3_TFIDF,3,,218055|34420|151555,1.00000000,1.00000000,0.46900009,5,1.00000000,0.88705069,0.19362042,0.56666667,1,1,1
cmedqa2_external,16167880,MMR,3,0.60000000,34420|218055|62245,1.00000000,1.00000000,0.46900009,5,1.00000000,0.90332719,0.11450400,0.60000000,1,1,1
cmedqa2_external,16167880,B0,5,,34420|218055|62245|151555|216819,1.00000000,1.00000000,0.64893158,5,1.00000000,0.82059309,0.12280615,0.65000000,1,1,1
cmedqa2_external,16167880,D0,5,,218055|34420|62245|151555|216819,1.00000000,1.00000000,0.64893158,5,1.00000000,0.82059309,0.12280615,0.65000000,1,1,1
cmedqa2_external,16167880,D1,5,,218055|34420|62245|151555|216819,1.00000000,1.00000000,0.64893158,5,1.00000000,0.82059309,0.12280615,0.65000000,1,1,1
cmedqa2_external,16167880,D2,5,,218055|34420|151555|62245|216819,1.00000000,1.00000000,0.64893158,5,1.00000000,0.82059309,0.12280615,0.65000000,1,1,1
cmedqa2_external,16167880,D3_TFIDF,5,,218055|34420|151555|62245|216819,1.00000000,1.00000000,0.64893158,5,1.00000000,0.82059309,0.12280615,0.65000000,1,1,1
cmedqa2_external,16167880,MMR,5,0.60000000,34420|218055|62245|216819|151555,1.00000000,1.00000000,0.64893158,5,1.00000000,0.82059309,0.12280615,0.65000000,1,1,1
cmedqa2_external,16167880,B0,7,,34420|218055|62245|151555|216819|154130|185042,1.00000000,1.00000000,0.80069377,5,1.00000000,0.69040502,0.17792953,0.56428571,1,1,1
cmedqa2_external,16167880,D0,7,,218055|34420|62245|151555|216819|154130|185042,1.00000000,1.00000000,0.80069377,5,1.00000000,0.69040502,0.17792953,0.56428571,1,1,1
cmedqa2_external,16167880,D1,7,,218055|34420|62245|151555|216819|154130|185042,1.00000000,1.00000000,0.80069377,5,1.00000000,0.69040502,0.17792953,0.56428571,1,1,1
cmedqa2_external,16167880,D2,7,,218055|34420|151555|62245|216819|154130|127620,1.00000000,1.00000000,0.80069377,5,1.00000000,0.65236295,0.14724454,0.54761905,1,1,1
cmedqa2_external,16167880,D3_TFIDF,7,,218055|34420|151555|62245|216819|154130|127620,1.00000000,1.00000000,0.80069377,5,1.00000000,0.65236295,0.14724454,0.54761905,1,1,1
cmedqa2_external,16167880,MMR,7,0.60000000,34420|218055|62245|216819|151555|185042|154130,1.00000000,1.00000000,0.80069377,5,1.00000000,0.69040502,0.17792953,0.56428571,1,1,1
cmedqa2_external,16552726,B0,3,,WMA_15b3feede5bd5b7c|64419|145294,1.00000000,1.00000000,0.46900009,4,1.00000000,0.98621978,0.17351003,0.83333333,1,1,1
cmedqa2_external,16552726,D0,3,,WMA_15b3feede5bd5b7c|145295|149508,1.00000000,1.00000000,0.46900009,4,1.00000000,0.97394836,0.16418550,1.00000000,1,1,1
cmedqa2_external,16552726,D1,3,,WMA_15b3feede5bd5b7c|145296|64419,1.00000000,1.00000000,0.46900009,4,1.00000000,0.96947114,0.20974119,0.44444444,1,1,1
cmedqa2_external,16552726,D2,3,,64419|145295|145294,1.00000000,1.00000000,0.46900009,4,1.00000000,0.97976391,0.06387602,0.83333333,1,1,1
cmedqa2_external,16552726,D3_TFIDF,3,,4829|WMA_15b3feede5bd5b7c|145295,1.00000000,0.53072127,0.24890833,5,0.66666667,0.82629683,0.10840115,0.73333333,1,1,1
cmedqa2_external,16552726,MMR,3,0.60000000,WMA_15b3feede5bd5b7c|145294|145295,1.00000000,1.00000000,0.46900009,4,1.00000000,0.98473601,0.07288678,0.83333333,1,1,1
cmedqa2_external,16552726,B0,5,,WMA_15b3feede5bd5b7c|64419|145294|149511|145295,1.00000000,1.00000000,0.64893158,4,1.00000000,0.98333751,0.19308185,0.85000000,1,1,1
cmedqa2_external,16552726,D0,5,,WMA_15b3feede5bd5b7c|145295|149508|157790|145296,1.00000000,1.00000000,0.64893158,4,1.00000000,0.95712095,0.15014212,0.70000000,1,1,1
cmedqa2_external,16552726,D1,5,,WMA_15b3feede5bd5b7c|145296|64419|145294|149511,1.00000000,1.00000000,0.64893158,4,1.00000000,0.97416909,0.18462367,0.65000000,1,1,1
cmedqa2_external,16552726,D2,5,,64419|145295|145294|149511|149508,1.00000000,1.00000000,0.64893158,4,1.00000000,0.97387216,0.25478702,0.85000000,1,1,1
cmedqa2_external,16552726,D3_TFIDF,5,,4829|WMA_15b3feede5bd5b7c|145295|149509|64419,1.00000000,0.66083979,0.42883981,5,0.80000000,0.88615016,0.15943514,0.77000000,1,1,1
cmedqa2_external,16552726,MMR,5,0.60000000,WMA_15b3feede5bd5b7c|145294|145295|8441|149509,1.00000000,1.00000000,0.64893158,4,1.00000000,0.97051002,0.11001562,0.85000000,1,1,1
cmedqa2_external,16552726,B0,7,,WMA_15b3feede5bd5b7c|64419|145294|149511|145295|149509|149508,1.00000000,1.00000000,0.80069377,4,1.00000000,0.97659106,0.19252055,0.85714286,1,1,1
cmedqa2_external,16552726,D0,7,,WMA_15b3feede5bd5b7c|145295|149508|157790|145296|8441|64419,1.00000000,1.00000000,0.80069377,4,1.00000000,0.95637337,0.15359569,0.73015873,1,1,1
cmedqa2_external,16552726,D1,7,,WMA_15b3feede5bd5b7c|145296|64419|145294|149511|149509|149507,1.00000000,1.00000000,0.80069377,5,1.00000000,0.95086391,0.14806834,0.68730159,1,1,1
cmedqa2_external,16552726,D2,7,,64419|145295|145294|149511|149508|157790|145296,1.00000000,1.00000000,0.80069377,4,1.00000000,0.96187436,0.17882292,0.69047619,1,1,1
cmedqa2_external,16552726,D3_TFIDF,7,,4829|WMA_15b3feede5bd5b7c|145295|149509|64419|145294|149511,1.00000000,0.72512367,0.58060200,5,0.85714286,0.91331183,0.14226056,0.81904762,1,1,1
cmedqa2_external,16552726,MMR,7,0.60000000,WMA_15b3feede5bd5b7c|145294|145295|8441|149509|157790|145296,1.00000000,1.00000000,0.80069377,4,1.00000000,0.95947283,0.13729866,0.69841270,1,1,1
