split,qid,method,k,lambda,selected_doc_ids,selected_scores,demand_cov,ndcg_10,unique_demand_count,mean_gold_relevance,mean_reranker_score,mean_pairwise_similarity,redundancy,jaccard_vs_b0,replacement_count_vs_b0
cmedqa2_external,17313436,D3_TFIDF,5,,52864|21353|86950|23871|WMA_c5954ae612f406b3,0.77211219;0.72373194;0.65297896;0.64667916;0.39752245,1.00000000,0.64893158,4,1.00000000,0.63860494,0.16628771,0.85000000,0.66666667,1
cmedqa2_external,18460909,B0,5,,161724|203806|WMA_abb1132746c1cef8|49522|92701,0.98922741;0.88545513;0.73004806;0.70720500;0.55988377,1.00000000,0.55700201,4,1.60000000,0.77436388,0.18956836,0.68333333,1.00000000,0
cmedqa2_external,18460909,MMR,5,0.60000000,161724|203806|WMA_abb1132746c1cef8|49522|92701,0.98922741;0.88545513;0.73004806;0.70720500;0.55988377,1.00000000,0.55700201,4,1.60000000,0.77436388,0.18956836,0.68333333,1.00000000,0
cmedqa2_external,18460909,D3_TFIDF,5,,161724|WMA_abb1132746c1cef8|203806|49522|154848,0.98922741;0.88545513;0.73004806;0.70720500;0.49610126,1.00000000,0.49154223,4,1.40000000,0.76160737,0.18636137,0.53333333,0.66666667,1
cmedqa2_external,19714874,B0,5,,124446|128415|68129|96341|WMA_58eaad03d47e5866,0.83543891;0.81083447;0.73833174;0.66276634;0.56017733,1.00000000,0.54804805,4,1.40000000,0.72150975,0.08766848,0.57500000,1.00000000,0
cmedqa2_external,19714874,MMR,5,0.60000000,124446|128415|68129|96341|WMA_58eaad03d47e5866,0.83543891;0.81083447;0.73833174;0.66276634;0.56017733,1.00000000,0.54804805,4,1.40000000,0.72150975,0.08766848,0.57500000,1.00000000,0
cmedqa2_external,19714874,D3_TFIDF,5,,96341|124446|128415|68129|WMA_58eaad03d47e5866,0.83543891;0.81083447;0.73833174;0.66276634;0.56017733,1.00000000,0.45659405,4,1.40000000,0.72150975,0.08766848,0.57500000,1.00000000,0
cmedqa2_external,20155097,B0,5,,199104|94812|26748|34234|167494,0.95174855;0.93593764;0.91794449;0.91645330;0.77883822,1.00000000,0.59216950,4,1.80000000,0.90018444,0.14407832,0.77500000,1.00000000,0
cmedqa2_external,20155097,MMR,5,0.60000000,199104|26748|167494|94812|34234,0.95174855;0.93593764;0.91794449;0.91645330;0.77883822,1.00000000,0.57556765,4,1.80000000,0.90018444,0.14407832,0.77500000,1.00000000,0
cmedqa2_external,20155097,D3_TFIDF,5,,94812|34234|199104|167494|197004,0.95174855;0.93593764;0.91645330;0.77883822;0.77883822,1.00000000,0.52897725,4,1.60000000,0.87236319,0.18418098,0.77500000,0.66666667,1
cmedqa2_external,20572094,B0,5,,156934|204053|24472|59000|24474,0.99648893;0.98958898;0.98599374;0.98458606;0.95688325,1.00000000,0.50220373,4,1.80000000,0.98270819,0.22437575,0.45000000,1.00000000,0
cmedqa2_external,20572094,MMR,5,0.60000000,156934|59000|24472|14709|64275,0.99648893;0.98599374;0.98458606;0.92991942;0.85801417,1.00000000,0.44544165,4,1.60000000,0.95100046,0.10167294,0.40833333,0.42857143,2
cmedqa2_external,20572094,D3_TFIDF,5,,108833|14709|156934|204053|24472,0.99648893;0.98958898;0.98599374;0.92991942;0.87330192,1.00000000,0.57556765,4,1.80000000,0.95505860,0.15904179,0.42500000,0.42857143,2
cmedqa2_external,20921571,B0,5,,51810|3070|149378|174|36606,0.81384200;0.70081955;0.67982739;0.61635834;0.58461887,1.00000000,0.61168318,5,1.80000000,0.67909323,0.22393075,0.65166667,1.00000000,0
cmedqa2_external,20921571,MMR,5,0.60000000,51810|3070|149378|174|41841,0.81384200;0.70081955;0.67982739;0.61635834;0.50642943,1.00000000,0.52276886,5,1.40000000,0.66345534,0.13905731,0.45000000,0.66666667,1
cmedqa2_external,20921571,D3_TFIDF,5,,51810|3070|149378|174|128624,0.81384200;0.70081955;0.67982739;0.61635834;0.56253356,1.00000000,0.61168318,5,1.80000000,0.67467617,0.20380516,0.62333333,0.66666667,1
cmedqa2_external,21503007,B0,5,,64055|158475|46094|128335|192792,0.99520230;0.96992713;0.95731777;0.88498032;0.88498032,1.00000000,0.83118982,5,1.20000000,0.93848157,0.19786735,0.56000000,1.00000000,0
cmedqa2_external,21503007,MMR,5,0.60000000,64055|158475|46094|128335|165632,0.99520230;0.96992713;0.95731777;0.88498032;0.67249513,1.00000000,0.83118982,5,1.20000000,0.89598453,0.17540088,0.54000000,0.66666667,1
cmedqa2_external,21503007,D3_TFIDF,5,,64055|158475|46094|128335|192792,0.99520230;0.96992713;0.95731777;0.88498032;0.88498032,1.00000000,0.83118982,5,1.20000000,0.93848157,0.19786735,0.56000000,1.00000000,0
cmedqa2_external,21520533,B0,5,,116682|137060|84350|141455|126206,0.98256427;0.98256427;0.97476166;0.96624082;0.96584296,1.00000000,0.77514825,3,0.80000000,0.97439480,0.26248645,0.86666667,1.00000000,0
cmedqa2_external,21520533,MMR,5,0.60000000,116682|78842|84350|103877|141455,0.98256427;0.97476166;0.96624082;0.95889181;0.95347923,1.00000000,0.70128998,4,0.80000000,0.96718756,0.13524705,0.80000000,0.42857143,2
cmedqa2_external,21520533,D3_TFIDF,5,,84350|116682|137060|141455|141456,0.98256427;0.98256427;0.97476166;0.96624082;0.96350622,1.00000000,0.77514825,3,0.80000000,0.97392745,0.24894403,0.86666667,0.66666667,1
cmedqa2_external,21742660,B0,5,,71062|3923|150283|150284|74541,0.99529558;0.99293220;0.99127382;0.99127382;0.98881370,1.00000000,0.43691548,4,1.00000000,0.99191782,0.17213118,0.32500000,1.00000000,0
cmedqa2_external,21742660,MMR,5,0.60000000,71062|150283|74541|3923|142172,0.99529558;0.99293220;0.99127382;0.98881370;0.98056972,1.00000000,0.42607813,4,1.00000000,0.98977700,0.08867417,0.32500000,0.66666667,1
cmedqa2_external,21742660,D3_TFIDF,5,,69709|3923|150283|150284|74541,0.99293220;0.99127382;0.99127382;0.98881370;0.98416519,1.00000000,0.24535337,3,0.80000000,0.98969175,0.16015387,0.38333333,0.66666667,1
cmedqa2_external,21879438,B0,5,,88381|218200|159541|214755|184147,0.98757058;0.95664799;0.87098688;0.76028657;0.75484312,1.00000000,0.50220373,4,1.80000000,0.86606703,0.14379231,0.70000000,1.00000000,0
cmedqa2_external,21879438,MMR,5,0.60000000,88381|218200|214755|184147|130285,0.98757058;0.95664799;0.76028657;0.75484312;0.74614978,1.00000000,0.44544165,3,1.60000000,0.84109961,0.11909168,0.66666667,0.66666667,1
cmedqa2_external,21879438,D3_TFIDF,5,,88381|218200|159541|214755|184147,0.98757058;0.95664799;0.87098688;0.76028657;0.75484312,1.00000000,0.50220373,4,1.80000000,0.86606703,0.14379231,0.70000000,1.00000000,0
cmedqa2_external,22268993,B0,5,,103745|80613|152113|122089|150616,0.98198056;0.97880781;0.94631141;0.87299627;0.86669773,1.00000000,0.64893158,4,1.00000000,0.92935876,0.23294529,0.55833333,1.00000000,0
cmedqa2_external,22268993,MMR,5,0.60000000,103745|152113|110450|127983|154151,0.98198056;0.94631141;0.85894930;0.85820150;0.83398664,1.00000000,0.64893158,4,1.00000000,0.89588588,0.08941267,0.57500000,0.25000000,3
cmedqa2_external,22268993,D3_TFIDF,5,,103745|150616|154151|127983|159416,0.98198056;0.86669773;0.85894930;0.85820150;0.85820150,1.00000000,0.64893158,4,1.00000000,0.88480612,0.25445992,0.62500000,0.25000000,3
cmedqa2_external,23024787,B0,5,,75875|185044|63563|214692|7171,0.99894065;0.99434102;0.98603243;0.98549104;0.98119950,1.00000000,0.62768658,5,1.40000000,0.98920093,0.20560676,0.17333333,1.00000000,0
cmedqa2_external,23024787,MMR,5,0.60000000,75875|114017|214692|7171|75119,0.99894065;0.98549104;0.98119950;0.97457629;0.96373969,1.00000000,0.50857944,5,1.20000000,0.98078943,0.10277888,0.29333333,0.42857143,2
cmedqa2_external,23024787,D3_TFIDF,5,,185044|53330|75875|214692|7068,0.99894065;0.99434102;0.98549104;0.97536057;0.87723255,1.00000000,0.43101477,5,0.80000000,0.96627316,0.18862028,0.23500000,0.42857143,2
cmedqa2_external,23295331,B0,5,,221728|207521|185241|188877|224190,0.98383868;0.97474414;0.97427726;0.97345382;0.97054011,1.00000000,0.64893158,4,2.00000000,0.97537080,0.23693933,0.66666667,1.00000000,0
cmedqa2_external,23295331,MMR,5,0.60000000,221728|206849|207521|224190|152235,0.98383868;0.97474414;0.97054011;0.96372163;0.96238083,1.00000000,0.59216950,5,1.80000000,0.97104508,0.16096755,0.59000000,0.42857143,2
cmedqa2_external,23295331,D3_TFIDF,5,,221728|152235|207071|207521|185241,0.98383868;0.97474414;0.97427726;0.96372163;0.83925498,1.00000000,0.48299269,5,1.60000000,0.94716734,0.16499776,0.55500000,0.42857143,2
cmedqa2_external,23408449,B0,5,,129192|87869|124872|99341|160921,0.93754834;0.92647374;0.87420911;0.72798890;0.38602936,1.00000000,0.55414321,5,0.80000000,0.77044989,0.18891880,0.65166667,1.00000000,0
cmedqa2_external,23408449,MMR,5,0.60000000,129192|87869|99341|124872|160921,0.93754834;0.92647374;0.87420911;0.72798890;0.38602936,1.00000000,0.53888569,5,0.80000000,0.77044989,0.18891880,0.65166667,1.00000000,0
cmedqa2_external,23408449,D3_TFIDF,5,,87869|129192|124872|99341|160921,0.93754834;0.92647374;0.87420911;0.72798890;0.38602936,1.00000000,0.55414321,5,0.80000000,0.77044989,0.18891880,0.65166667,1.00000000,0
cmedqa2_external,24287913,B0,5,,WMA_595ee51f1edb429e|115083|166284|WMA_e03b3e9f63e33cd0|38672,0.99677581;0.99547595;0.99473757;0.99275279;0.99154270,1.00000000,0.58573933,5,1.80000000,0.99425696,0.13655293,0.45000000,1.00000000,0
cmedqa2_external,24287913,MMR,5,0.60000000,WMA_595ee51f1edb429e|166284|38672|WMA_e03b3e9f63e33cd0|115083,0.99677581;0.99547595;0.99473757;0.99275279;0.99154270,1.00000000,0.58573933,5,1.80000000,0.99425696,0.13655293,0.45000000,1.00000000,0
cmedqa2_external,24287913,D3_TFIDF,5,,WMA_595ee51f1edb429e|166284|WMA_e03b3e9f63e33cd0|WMA_e82393352c611ffc|38672,0.99677581;0.99473757;0.99275279;0.99154270;0.98421037,1.00000000,0.57556765,5,1.80000000,0.99200385,0.14372097,0.54500000,0.66666667,1
cmedqa2_external,24527831,B0,5,,205581|220667|144773|WMA_b5b7557833d55fa7|224466,0.99801934;0.99501735;0.99272257;0.99256539;0.99206674,1.00000000,0.57915677,5,1.80000000,0.99407828,0.20274419,0.77000000,1.00000000,0
cmedqa2_external,24527831,MMR,5,0.60000000,205581|224466|216217|WMA_b5b7557833d55fa7|86249,0.99801934;0.99256539;0.99206674;0.98998523;0.92276925,1.00000000,0.42909147,5,1.40000000,0.97908119,0.07907934,0.46000000,0.42857143,2
cmedqa2_external,24527831,D3_TFIDF,5,,205581|216217|86249|220667|144773,0.99801934;0.99501735;0.99272257;0.98998523;0.92276925,1.00000000,0.38779095,5,1.40000000,0.97970275,0.10566856,0.46000000,0.42857143,2
cmedqa2_external,24856302,B0,5,,190439|206931|185686|188340|188338,0.99738008;0.99595648;0.99554849;0.99501568;0.99436778,1.00000000,0.64893158,4,2.00000000,0.99565370,0.19201035,0.65000000,1.00000000,0
cmedqa2_external,24856302,MMR,5,0.60000000,190439|188340|206931|127431|WMA_7f231b4ad8cd0cf0,0.99738008;0.99595648;0.99501568;0.96957517;0.95705086,1.00000000,0.64893158,4,2.00000000,0.98299565,0.09385938,0.45833333,0.42857143,2
cmedqa2_external,24856302,D3_TFIDF,5,,185686|190439|WMA_7f231b4ad8cd0cf0|206931|208413,0.99738008;0.99595648;0.99554849;0.99154913;0.96957517,1.00000000,0.64893158,4,2.00000000,0.99000187,0.16350313,0.58333333,0.42857143,2
cmedqa2_external,25687854,B0,5,,190751|190047|183727|222368|190291,0.95412785;0.91829866;0.90294033;0.88917106;0.82866949,1.00000000,0.64008140,2,1.40000000,0.89864148,0.12276171,0.20000000,1.00000000,0
cmedqa2_external,25687854,MMR,5,0.60000000,190751|190047|222368|183727|190291,0.95412785;0.91829866;0.90294033;0.88917106;0.82866949,1.00000000,0.65535647,2,1.40000000,0.89864148,0.12276171,0.20000000,1.00000000,0
cmedqa2_external,25687854,D3_TFIDF,5,,183721|190751|190047|183727|190291,0.95412785;0.91829866;0.90294033;0.82866949;0.71534723,1.00000000,0.68420618,3,1.40000000,0.86387671,0.15112221,0.16666667,0.66666667,1
cmedqa2_external,25955525,B0,5,,135908|49933|137180|73613|18882,0.95872033;0.87034047;0.79144526;0.77112150;0.75906074,1.00000000,0.46900009,4,0.60000000,0.83013766,0.10726024,0.51666667,1.00000000,0
cmedqa2_external,25955525,MMR,5,0.60000000,135908|49933|73613|18882|137180,0.95872033;0.87034047;0.79144526;0.77112150;0.75906074,1.00000000,0.44409733,4,0.60000000,0.83013766,0.10726024,0.51666667,1.00000000,0
cmedqa2_external,25955525,D3_TFIDF,5,,137180|135908|49933|205085|148127,0.95872033;0.87034047;0.79144526;0.69254518;0.64413464,1.00000000,0.64893158,4,1.00000000,0.79143717,0.12929402,0.49166667,0.42857143,2
cmedqa2_external,25971374,B0,5,,105770|4771|46124|69395|WMA_bef3fce803227730,0.98024267;0.95804220;0.94447988;0.90844041;0.82585460,1.00000000,0.55414321,4,0.80000000,0.92341195,0.29581297,0.50000000,1.00000000,0
cmedqa2_external,25971374,MMR,5,0.60000000,105770|46124|4771|69395|101281,0.98024267;0.95804220;0.94447988;0.90844041;0.79349780,1.00000000,0.55414321,4,0.80000000,0.91694059,0.19817340,0.50000000,0.66666667,1
cmedqa2_external,25971374,D3_TFIDF,5,,WMA_bef3fce803227730|105770|46124|4771|69395,0.98024267;0.95804220;0.94447988;0.90844041;0.82585460,1.00000000,0.56378846,4,0.80000000,0.92341195,0.29581297,0.50000000,1.00000000,0
cmedqa2_external,26350324,B0,5,,140087|163353|47675|124611|69197,0.98245597;0.95637065;0.45748276;0.17323522;0.13495034,1.00000000,0.69302219,4,1.00000000,0.54089899,0.13737551,0.48333333,1.00000000,0
cmedqa2_external,26350324,MMR,5,0.60000000,140087|163353|47675|69197|34224,0.98245597;0.95637065;0.45748276;0.13495034;0.13456714,1.00000000,0.69302219,4,1.00000000,0.53316537,0.12772073,0.40833333,0.66666667,1
cmedqa2_external,26350324,D3_TFIDF,5,,140087|163353|47675|69197|109249,0.98245597;0.95637065;0.45748276;0.13495034;0.00001718,1.00000000,0.60209416,4,0.80000000,0.50625538,0.09560198,0.50833333,0.66666667,1
cmedqa2_external,26753327,B0,5,,6655|37634|37637|81241|87388,0.97344422;0.96514612;0.96177894;0.95254624;0.91984928,1.00000000,0.71044421,4,2.00000000,0.95455296,0.15678629,0.72500000,1.00000000,0
cmedqa2_external,26753327,MMR,5,0.60000000,6655|37634|87388|81241|73209,0.97344422;0.96514612;0.95254624;0.91984928;0.88824999,1.00000000,0.71044421,5,2.00000000,0.93984717,0.08622010,0.54833333,0.66666667,1
cmedqa2_external,26753327,D3_TFIDF,5,,197851|87388|6655|73209|37634,0.97344422;0.96514612;0.91984928;0.88824999;0.87018871,1.00000000,0.71044421,5,2.00000000,0.92337567,0.14574386,0.51166667,0.42857143,2
cmedqa2_external,27241031,B0,5,,29253|106336|214386|76957|58556,0.99767345;0.99625695;0.99557942;0.99505818;0.99184811,0.75000000,0.64893158,4,2.00000000,0.99528322,0.25309267,0.77500000,1.00000000,0
cmedqa2_external,27241031,MMR,5,0.60000000,29253|214386|58556|76957|47352,0.99767345;0.99557942;0.99505818;0.99184811;0.99170834,1.00000000,0.64893158,5,2.00000000,0.99437350,0.22068994,0.64000000,0.66666667,1
cmedqa2_external,27241031,D3_TFIDF,5,,74101|WMA_6b781c7f7f72ffa3|29253|106336|214386,0.99767345;0.99625695;0.99557942;0.98761892;0.98694187,1.00000000,0.64893158,5,2.00000000,0.99281412,0.22699699,0.64500000,0.42857143,2
cmedqa2_external,27480420,B0,5,,168719|182525|182703|170600|92501,0.91325539;0.90230006;0.89612585;0.89010477;0.86634564,1.00000000,0.64893158,4,1.00000000,0.89362634,0.16942779,0.77500000,1.00000000,0
cmedqa2_external,27480420,MMR,5,0.60000000,168719|170600|174115|182525|92501,0.91325539;0.90230006;0.89010477;0.86634564;0.82570183,1.00000000,0.64893158,3,1.00000000,0.87954154,0.10157055,0.65000000,0.66666667,1
cmedqa2_external,27480420,D3_TFIDF,5,,182703|168719|182525|170600|174115,0.91325539;0.90230006;0.89612585;0.89010477;0.82570183,1.00000000,0.64893158,4,1.00000000,0.88549758,0.12871176,0.57500000,0.66666667,1
cmedqa2_external,27505189,B0,5,,WMA_f00b6fc9c7e0fe19|96117|75568|WMA_ed55a1ce54b42845|159815,0.99843162;0.99654937;0.99617827;0.99574608;0.99541867,1.00000000,0.86072977,5,1.80000000,0.99646480,0.24185652,0.64000000,1.00000000,0
cmedqa2_external,27505189,MMR,5,0.60000000,WMA_f00b6fc9c7e0fe19|169791|159815|75568|96117,0.99843162;0.99654937;0.99617827;0.99541867;0.99192119,1.00000000,0.70203918,5,1.60000000,0.99569982,0.16305995,0.64000000,0.66666667,1
cmedqa2_external,27505189,D3_TFIDF,5,,WMA_f00b6fc9c7e0fe19|96117|75568|169791|WMA_b43638f15295fdcd,0.99843162;0.99654937;0.99617827;0.99192119;0.71025681,1.00000000,0.76887863,6,1.60000000,0.93866745,0.17519646,0.58333333,0.42857143,2
cmedqa2_external,27841772,B0,5,,130524|219019|51107|WMA_0187b845d3e341a0|163870,0.99439788;0.98756021;0.97899193;0.91210312;0.80090910,1.00000000,0.68582632,5,1.20000000,0.93479245,0.16680472,0.52500000,1.00000000,0
cmedqa2_external,27841772,MMR,5,0.60000000,130524|219019|51107|WMA_0187b845d3e341a0|163870,0.99439788;0.98756021;0.97899193;0.91210312;0.80090910,1.00000000,0.68582632,5,1.20000000,0.93479245,0.16680472,0.52500000,1.00000000,0
cmedqa2_external,27841772,D3_TFIDF,5,,130524|WMA_0187b845d3e341a0|163870|51107|219019,0.99439788;0.98756021;0.97899193;0.91210312;0.80090910,1.00000000,0.68582632,5,1.20000000,0.93479245,0.16680472,0.52500000,1.00000000,0
cmedqa2_external,28208243,B0,5,,172832|WMA_8690483167fc8ccb|WMA_f99b2174d83620e1|WMA_f1de35c6e4fb3b71|173076,0.98755175;0.98350060;0.97615665;0.96790397;0.96386749,1.00000000,0.64893158,5,2.00000000,0.97579609,0.22381464,0.46000000,1.00000000,0
cmedqa2_external,28208243,MMR,5,0.60000000,172832|201455|WMA_f99b2174d83620e1|201934|WMA_8690483167fc8ccb,0.98755175;0.98350060;0.97615665;0.93924624;0.79847080,0.50000000,0.64893158,3,2.00000000,0.93698521,0.13523887,0.61666667,0.42857143,2
cmedqa2_external,28208243,D3_TFIDF,5,,172832|WMA_8690483167fc8ccb|WMA_f1de35c6e4fb3b71|173076|201455,0.98755175;0.98350060;0.96790397;0.96386749;0.93924624,1.00000000,0.64893158,5,2.00000000,0.96841401,0.18212114,0.47333333,0.66666667,1
cmedqa2_external,28276121,B0,5,,109420|63807|79028|90859|43843,0.94276947;0.89416659;0.89344209;0.89344209;0.87813014,1.00000000,0.33484598,4,1.00000000,0.90039008,0.15828724,0.68333333,1.00000000,0
cmedqa2_external,28276121,MMR,5,0.60000000,109420|79028|43843|63807|135191,0.94276947;0.89416659;0.89344209;0.87813014;0.84062266,1.00000000,0.33484598,4,1.00000000,0.88982619,0.08853368,0.55833333,0.66666667,1
cmedqa2_external,28276121,D3_TFIDF,5,,63807|109420|43843|158263|35331,0.94276947;0.89416659;0.87813014;0.84252858;0.64187169,1.00000000,0.29091249,4,0.80000000,0.83989329,0.14418129,0.55000000,0.42857143,2
cmedqa2_external,28432349,B0,5,,105813|117428|117429|117431|41015,0.99636477;0.99636477;0.99636477;0.99636477;0.99519891,1.00000000,0.45058950,3,1.00000000,0.99613160,0.99774781,1.00000000,1.00000000,0
cmedqa2_external,28432349,MMR,5,0.60000000,105813|65824|38517|149147|112630,0.99636477;0.99438983;0.99373007;0.98697889;0.97340536,1.00000000,0.29504990,5,0.60000000,0.98897378,0.13827092,0.61333333,0.11111111,4
cmedqa2_external,28432349,D3_TFIDF,5,,65824|105813|117428|117429|117431,0.99636477;0.99636477;0.99636477;0.99636477;0.99438983,1.00000000,0.29776747,4,0.80000000,0.99596978,0.63595769,0.80000000,0.66666667,1
cmedqa2_external,28559875,B0,5,,44165|171729|30189|52239|157763,0.87437582;0.87190640;0.77898782;0.76603234;0.73745310,1.00000000,0.45379693,4,0.60000000,0.80575110,0.21063741,0.50000000,1.00000000,0
cmedqa2_external,28559875,MMR,5,0.60000000,44165|30189|52239|122801|171729,0.87437582;0.87190640;0.77898782;0.76603234;0.64435703,1.00000000,0.60209416,3,0.80000000,0.78713188,0.16273701,0.56666667,0.66666667,1
cmedqa2_external,28559875,D3_TFIDF,5,,44165|52239|171729|22485|31670,0.87437582;0.87190640;0.76603234;0.55982679;0.44915321,1.00000000,0.47427081,4,0.60000000,0.70425891,0.12715493,0.47500000,0.42857143,2
cmedqa2_external,29243100,B0,5,,WMA_1fe790a859be1717|205049|188796|200182|38792,0.99828303;0.99814665;0.99650794;0.99493307;0.99390256,1.00000000,0.48577009,4,1.40000000,0.99635465,0.13636794,0.55000000,1.00000000,0
cmedqa2_external,29243100,MMR,5,0.60000000,WMA_1fe790a859be1717|38791|188796|38792|175294,0.99828303;0.99650794;0.99390256;0.99257070;0.98655033,1.00000000,0.40326878,4,1.20000000,0.99356291,0.08299591,0.50833333,0.42857143,2
cmedqa2_external,29243100,D3_TFIDF,5,,112458|175294|200182|38791|224551,0.99493307;0.99257070;0.98985428;0.98655033;0.97414476,1.00000000,0.65225103,5,1.60000000,0.98761063,0.14120158,0.67500000,0.11111111,4
cmedqa2_external,30198850,B0,5,,60411|203995|204073|141057|63206,0.99907315;0.99809676;0.99712402;0.99637246;0.99634749,1.00000000,0.55987643,3,1.60000000,0.99740278,0.30372440,0.80000000,1.00000000,0
cmedqa2_external,30198850,MMR,5,0.60000000,60411|63206|203995|102636|141057,0.99907315;0.99809676;0.99637246;0.99634749;0.98856527,1.00000000,0.57315618,3,1.60000000,0.99569103,0.21050860,0.80000000,0.66666667,1
cmedqa2_external,30198850,D3_TFIDF,5,,203995|60411|204073|141057|63204,0.99907315;0.99809676;0.99712402;0.99637246;0.99626899,1.00000000,0.63057631,3,1.60000000,0.99738708,0.31189509,0.80000000,0.66666667,1
cmedqa2_external,30427522,B0,5,,215736|97181|211834|69937|74291,0.96077055;0.95515907;0.95343912;0.95255470;0.93061578,1.00000000,0.49154223,5,1.40000000,0.95050784,0.19711129,0.42500000,1.00000000,0
cmedqa2_external,30427522,MMR,5,0.60000000,215736|69937|74291|97181|211834,0.96077055;0.95515907;0.95343912;0.95255470;0.93061578,1.00000000,0.52542729,5,1.40000000,0.95050784,0.19711129,0.42500000,1.00000000,0
cmedqa2_external,30427522,D3_TFIDF,5,,69937|215736|97181|211834|74291,0.96077055;0.95515907;0.95343912;0.95255470;0.93061578,1.00000000,0.52542729,5,1.40000000,0.95050784,0.19711129,0.42500000,1.00000000,0
cmedqa2_external,30644294,B0,5,,145857|WMA_240c926efd6bb683|WMA_1a320c79e212ff8b|8872|112780,0.91646993;0.83757579;0.79475701;0.73705435;0.72402495,1.00000000,0.64893158,4,1.00000000,0.80197641,0.16789616,0.70000000,1.00000000,0
cmedqa2_external,30644294,MMR,5,0.60000000,145857|WMA_240c926efd6bb683|WMA_1a320c79e212ff8b|8872|WMA_4bfaea4aea5cb567,0.91646993;0.83757579;0.79475701;0.73705435;0.51860082,1.00000000,0.64893158,5,1.00000000,0.76089158,0.05806121,0.62000000,0.66666667,1
cmedqa2_external,30644294,D3_TFIDF,5,,145857|WMA_1a320c79e212ff8b|WMA_240c926efd6bb683|WMA_f8c44bea668c8f69|8872,0.91646993;0.83757579;0.79475701;0.73705435;0.65090990,1.00000000,0.64893158,4,1.00000000,0.78735340,0.10812081,0.68333333,0.66666667,1
cmedqa2_external,31085459,B0,5,,18044|23698|9509|105492|153537,0.99922049;0.99912733;0.99874383;0.99871087;0.99802458,1.00000000,0.47239648,5,1.60000000,0.99876542,0.16617197,0.75000000,1.00000000,0
